age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
25,Private,232991,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Mexico,<=50K
27,Private,207352,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
35,Private,176123,10th,6,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,60,India,<=50K
26,Private,173593,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,Canada,<=50K
25,Private,243560,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,Columbia,<=50K
31,Private,387116,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,36,Jamaica,<=50K
41,Private,176452,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Peru,<=50K
59,Private,316027,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,Cuba,<=50K
23,Private,217961,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,45,Outlying-US(Guam-USVI-etc),<=50K
59,Self-emp-inc,133201,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Italy,<=50K
28,Private,350254,1st-4th,2,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Mexico,<=50K
68,Private,194746,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Cuba,<=50K
36,Private,269042,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,<=50K
20,Private,447488,9th,5,Never-married,Other-service,Unmarried,White,Male,0,0,30,Mexico,<=50K
34,Self-emp-not-inc,213887,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,Canada,>50K
35,Private,193961,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
31,Private,309620,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,6,South,<=50K
26,Private,206600,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,30,Mexico,<=50K
53,Private,264939,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K
52,Private,370552,Preschool,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,El-Salvador,<=50K
43,Private,175224,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,Nicaragua,<=50K
47,Private,456661,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
34,Private,189809,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,52,Jamaica,<=50K
43,Private,216497,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Germany,<=50K
32,Self-emp-inc,124919,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,50,Iran,>50K
21,Private,154835,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
47,Private,192793,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Iran,>50K
35,Private,219546,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,Germany,<=50K
54,Private,175262,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,China,<=50K
36,Self-emp-inc,337778,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Yugoslavia,>50K
26,Private,190650,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
19,Private,204389,HS-grad,9,Never-married,Adm-clerical,Own-child,Other,Female,0,0,25,Puerto-Rico,<=50K
21,Private,252024,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,Mexico,<=50K
28,Private,419146,7th-8th,4,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,<=50K
29,Private,84366,10th,6,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,<=50K
22,Private,230704,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,Jamaica,<=50K
31,Private,227446,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Cuba,>50K
22,Private,176321,7th-8th,4,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
22,Private,385540,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Mexico,<=50K
30,Private,196342,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Ireland,<=50K
37,Private,209214,5th-6th,3,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,<=50K
20,Private,323009,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Germany,<=50K
28,Private,412149,10th,6,Never-married,Farming-fishing,Other-relative,White,Male,0,0,35,Mexico,<=50K
24,Private,653574,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,El-Salvador,<=50K
37,Private,70562,1st-4th,2,Never-married,Other-service,Unmarried,White,Female,0,0,48,El-Salvador,<=50K
54,Private,230767,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,<=50K
62,Private,77884,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
40,Private,233130,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,<=50K
37,Private,187346,5th-6th,3,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,Mexico,<=50K
52,Private,110954,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,El-Salvador,>50K
38,Private,222450,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
30,Private,154587,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K
44,Self-emp-inc,359259,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,Portugal,<=50K
48,Self-emp-not-inc,160724,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
41,Private,178431,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
47,Self-emp-inc,205100,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Germany,<=50K
17,Private,220562,9th,5,Never-married,Sales,Other-relative,Other,Female,0,0,32,Mexico,<=50K
27,Private,279608,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
30,Private,95299,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,>50K
67,Private,174693,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,25,Nicaragua,<=50K
19,Private,165306,Some-college,10,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
36,Private,297335,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,China,<=50K
22,Private,112137,Some-college,10,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,20,South,<=50K
26,Private,165235,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Thailand,<=50K
59,Private,279232,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
53,Self-emp-inc,134854,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Greece,>50K
36,Private,250238,1st-4th,2,Never-married,Other-service,Other-relative,Other,Female,0,0,40,El-Salvador,<=50K
37,Private,222450,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
42,Local-gov,104334,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,El-Salvador,<=50K
28,Private,411587,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,Honduras,<=50K
61,Private,270056,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,<=50K
66,Private,236879,Preschool,1,Widowed,Priv-house-serv,Other-relative,White,Female,0,0,40,Guatemala,<=50K
26,Federal-gov,171928,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Japan,<=50K
47,Private,334679,Masters,14,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,42,India,<=50K
26,Self-emp-inc,66872,12th,8,Married-civ-spouse,Sales,Husband,Other,Male,0,0,98,Dominican-Republic,<=50K
20,Private,386864,10th,6,Never-married,Other-service,Other-relative,White,Male,0,0,35,Mexico,<=50K
54,Private,292673,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,Mexico,<=50K
30,Private,154568,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,36,Vietnam,>50K
33,State-gov,200289,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,19,India,<=50K
30,Private,110622,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,China,<=50K
31,Private,244665,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,Honduras,<=50K
33,Private,137088,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Ecuador,<=50K
23,Self-emp-not-inc,111296,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Mexico,<=50K
40,Private,137421,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,60,Trinadad&Tobago,<=50K
49,Self-emp-not-inc,168191,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,Italy,<=50K
40,Private,215596,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,Other,Male,0,0,40,Mexico,<=50K
27,Private,288229,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,50,Laos,<=50K
29,Private,162551,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Hong,>50K
46,Private,389843,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K
36,Private,80743,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,South,<=50K
30,Private,437825,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,Peru,<=50K
28,Self-emp-not-inc,209934,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,Mexico,<=50K
30,Private,182714,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,England,<=50K
30,Private,48014,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,France,<=50K
18,Private,426836,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
60,Federal-gov,27466,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,England,<=50K
40,Private,260761,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,<=50K
28,Private,461929,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
50,Private,135339,12th,8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,>50K
32,Private,100662,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Columbia,<=50K
27,Private,419146,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,0,0,75,Mexico,<=50K
41,Private,56795,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,England,<=50K
26,Private,61603,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,Mexico,<=50K
39,Private,86143,5th-6th,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
34,Private,346034,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
19,Private,472807,1st-4th,2,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,52,Mexico,<=50K
36,Private,227615,5th-6th,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,32,Mexico,<=50K
25,Private,254613,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Cuba,<=50K
27,Private,202206,11th,7,Separated,Farming-fishing,Other-relative,White,Male,0,0,40,Puerto-Rico,<=50K
23,Local-gov,247731,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,Cuba,<=50K
32,Local-gov,19302,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,England,>50K
39,Private,115289,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,France,>50K
31,Private,137367,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K
32,Private,74883,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
23,Private,177787,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,30,England,<=50K
61,Private,80896,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,India,>50K
56,Federal-gov,67153,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Portugal,>50K
49,Private,97411,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Laos,<=50K
27,Private,372500,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,Mexico,<=50K
22,Private,500720,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,<=50K
40,Private,252392,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
55,Private,143266,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Hungary,>50K
19,Private,298891,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,40,Honduras,<=50K
19,Private,225775,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,Mexico,<=50K
32,Private,114746,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,60,South,<=50K
23,Private,230315,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Dominican-Republic,<=50K
32,Private,158002,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,55,Ecuador,<=50K
36,Private,133569,1st-4th,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,<=50K
46,Federal-gov,308077,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,Germany,>50K
60,Private,159049,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,Germany,>50K
62,Self-emp-inc,137354,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K
55,Private,119751,Masters,14,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,40,Thailand,<=50K
28,Private,261725,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
23,Private,455361,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Guatemala,<=50K
31,Private,341672,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,India,<=50K
36,Private,179488,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,Canada,<=50K
38,Private,193815,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Italy,<=50K
25,Private,248990,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,<=50K
34,Private,366898,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,<=50K
33,Private,173858,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,<=50K
66,Private,175558,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,20,Germany,<=50K
52,Private,225317,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
32,Private,102986,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,>50K
42,Private,202565,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Italy,<=50K
26,Private,167106,HS-grad,9,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K
63,Private,158199,1st-4th,2,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,44,Portugal,<=50K
65,Private,178934,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,20,Jamaica,<=50K
48,Private,307440,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,45,Philippines,>50K
38,Private,296317,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
32,Private,299635,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,<=50K
47,Local-gov,200808,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,Puerto-Rico,<=50K
43,Self-emp-inc,64048,9th,5,Never-married,Sales,Own-child,White,Female,0,0,44,Portugal,<=50K
33,Private,175479,5th-6th,3,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
20,Private,238917,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,32,Mexico,<=50K
28,Private,210313,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
63,Private,76860,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
28,Federal-gov,183445,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,70,Puerto-Rico,<=50K
44,Private,90688,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Laos,<=50K
61,Private,229744,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,<=50K
24,State-gov,90046,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Canada,<=50K
42,Self-emp-inc,152071,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Cuba,>50K
53,Private,226135,9th,5,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K
35,Private,244803,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Peru,<=50K
50,Private,462966,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,8,El-Salvador,<=50K
36,Private,252231,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,Puerto-Rico,<=50K
33,Private,403468,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Mexico,<=50K
36,Private,405155,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
39,Private,112731,HS-grad,9,Divorced,Other-service,Not-in-family,Other,Female,0,0,40,Dominican-Republic,<=50K
49,State-gov,126754,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
52,Private,311931,5th-6th,3,Married-civ-spouse,Sales,Wife,White,Female,0,0,15,El-Salvador,<=50K
33,Private,283602,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,59,Mexico,<=50K
32,Self-emp-not-inc,210926,11th,7,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,Nicaragua,<=50K
18,Private,151386,HS-grad,9,Married-spouse-absent,Other-service,Own-child,Black,Male,0,0,40,Jamaica,<=50K
51,Private,467611,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
31,Private,373185,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,42,Mexico,<=50K
49,Self-emp-not-inc,181547,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Columbia,<=50K
32,Private,226267,5th-6th,3,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,El-Salvador,<=50K
45,Private,192323,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,66,Yugoslavia,<=50K
41,Private,172828,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,Outlying-US(Guam-USVI-etc),<=50K
54,Private,185042,1st-4th,2,Separated,Priv-house-serv,Other-relative,White,Female,0,0,40,Mexico,<=50K
57,Private,127277,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,>50K
35,Private,287658,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,30,Jamaica,<=50K
26,Local-gov,192213,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Canada,<=50K
34,Private,165737,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,43,India,>50K
51,Private,82578,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Canada,>50K
